@relation '1988_14col.small.data'

@attribute DayofWeek numeric
@attribute CRSDepTime numeric
@attribute UniqueCarrier {UA,DL,CO,EA,NW,AA,US,TW,PA}
@attribute FlightNum {899.0,357.0,341.0,581.0,902.0,931.0,563.0,951.0,1095.0,1021.0,901.0,1536.0,264.0,900.0,773.0,509.0,1185.0,707.0,1298.0,1144.0,1280.0,985.0,1465.0,152.0,1579.0,769.0,1401.0,1286.0,206.0,1552.0,180.0,670.0,1815.0,1094.0,591.0,879.0,1062.0,584.0,1581.0,904.0,671.0,746.0,50.0,51.0,272.0,862.0,1470.0,699.0,52.0,1428.0,903.0,141.0,76.0,890.0,271.0,21.0,77.0,801.0,151.0,160.0,1605.0,1461.0,343.0,1237.0,1810.0,905.0,439.0,290.0,1819.0,1023.0,1132.0,1553.0,1423.0,1577.0,330.0,483.0,158.0,162.0,270.0,778.0,155.0,705.0,906.0,1402.0,1451.0,700.0,1140.0,1555.0,1267.0,258.0,1621.0,200.0,1571.0,1291.0,652.0,1294.0,164.0,1450.0,1043.0,1619.0,54.0,910.0,909.0,195.0,1099.0,1064.0,172.0,157.0,539.0,182.0,1184.0,872.0,20.0,192.0,177.0,131.0,340.0,1403.0,1092.0,586.0,741.0,476.0,1554.0,567.0,819.0,1427.0,146.0,345.0,338.0,1068.0,267.0,1816.0,612.0,541.0,353.0,1675.0,194.0,898.0,344.0,582.0,1614.0,914.0,1224.0,1154.0,236.0,1601.0,1476.0,1145.0,467.0,1812.0,399.0,674.0,888.0,735.0,1007.0,1238.0,1404.0,916.0,1263.0,116.0,1575.0,1572.0,1405.0,622.0,1025.0,863.0,165.0,847.0,55.0,1441.0,1149.0,559.0,480.0,891.0,1090.0,161.0,1425.0,154.0,1811.0,1637.0,347.0,718.0,184.0,932.0,254.0,203.0,848.0,33.0,504.0,1477.0,919.0,121.0,1559.0,1027.0,897.0,1505.0,1561.0,698.0,190.0,1479.0,549.0,197.0,710.0,167.0,883.0,472.0,785.0,964.0,921.0,800.0,664.0,918.0,562.0,1066.0,59.0,597.0,896.0,1073.0,1059.0,1400.0,79.0,342.0,1258.0,630.0,601.0,1257.0,251.0,191.0,78.0,1052.0,36.0,252.0,1712.0,1422.0,839.0,57.0,574.0,917.0,277.0,75.0,946.0,346.0,1089.0,939.0,755.0,576.0,16.0,1662.0,845.0,273.0,1797.0,907.0,908.0,915.0,173.0,174.0,1573.0,844.0,92.0,97.0,548.0,665.0,654.0,568.0,640.0,797.0,631.0,1299.0,1252.0,1000.0,268.0,401.0,962.0,175.0,948.0,1283.0,112.0,283.0,1002.0,449.0,1127.0,861.0,1122.0,1010.0,1011.0,1625.0,983.0,685.0,1107.0,337.0,523.0,1192.0,1256.0,924.0,1729.0,974.0,880.0,348.0,481.0,742.0,573.0,249.0,473.0,596.0,231.0,675.0,824.0,1165.0,460.0,1164.0,1167.0,616.0,1166.0,708.0,1169.0,319.0,1168.0,508.0,876.0,691.0,1191.0,952.0,934.0,144.0,837.0,808.0,1176.0,1616.0,139.0,993.0,211.0,692.0,315.0,1644.0,1272.0,867.0,1146.0,1020.0,893.0,1515.0,1199.0,1545.0,1591.0,1420.0,1014.0,1172.0,1055.0,1584.0,1560.0,1018.0,122.0,1075.0,317.0,1463.0,1595.0,995.0,1161.0,1277.0,1478.0,501.0,1259.0,1015.0,929.0,42.0,1716.0,198.0,257.0,731.0,577.0,189.0,611.0,405.0,730.0,941.0,629.0,1174.0,733.0,712.0,263.0,732.0,725.0,1088.0,1118.0,1609.0,491.0,849.0,825.0,1736.0,1737.0,1197.0,1188.0,30.0,409.0,1497.0,653.0,823.0,217.0,133.0,1496.0,434.0,636.0,487.0,1070.0,1028.0,1153.0,1022.0,1026.0,226.0,1155.0,1261.0,1030.0,1156.0,565.0,942.0,259.0,1163.0,498.0,188.0,1086.0,56.0,183.0,599.0,204.0,958.0,971.0,528.0,138.0,1103.0,1069.0,1710.0,841.0,1041.0,687.0,280.0,1091.0,1566.0,123.0,977.0,193.0,1768.0,1032.0,1076.0,417.0,355.0,1746.0,1228.0,145.0,489.0,1396.0,149.0,241.0,451.0,1347.0,142.0,453.0,375.0,530.0,318.0,1040.0,851.0,1352.0,493.0,604.0,1795.0,431.0,1586.0,1417.0,1264.0,1048.0,1139.0,1085.0,639.0,1054.0,311.0,1527.0,464.0,514.0,1567.0,1409.0,1592.0,1225.0,1134.0,835.0,1187.0,1249.0,1039.0,1295.0,996.0,1196.0,1115.0,781.0,662.0,1582.0,1446.0,1510.0,352.0,379.0,990.0,1533.0,1574.0,109.0,485.0,1215.0,1512.0,1135.0,1429.0,1500.0,1523.0,1271.0,179.0,1278.0,1459.0,1467.0,1171.0,1173.0,1077.0,90.0,1490.0,1525.0,459.0,1170.0,1001.0,998.0,1491.0,1178.0,1141.0,1218.0,324.0,1287.0,404.0,814.0,140.0,1159.0,521.0,719.0,1009.0,684.0,973.0,757.0,1411.0,623.0,1387.0,646.0,1279.0,209.0,1576.0,1492.0,767.0,771.0,412.0,1765.0,12.0,1763.0,1739.0,894.0,95.0,293.0,627.0,63.0,895.0,61.0,1251.0,1293.0,1129.0,1437.0,1504.0,1214.0,1416.0,1535.0,1125.0,1288.0,1253.0,60.0,159.0,243.0,1183.0,1106.0,1234.0,1506.0,101.0,1471.0,199.0,649.0,1583.0,1391.0,638.0,285.0,1084.0,806.0,560.0,232.0,503.0,608.0,394.0,553.0,1529.0,1578.0,1775.0,4006.0,4007.0,1003.0,376.0,889.0,383.0,299.0,1408.0,301.0,850.0,382.0,1017.0,945.0,1585.0,385.0,247.0,1235.0,860.0,309.0,1143.0,287.0,1543.0,1389.0,829.0,329.0,367.0}
@attribute Origin {ORD,IAD,CLE,EWR,DTW,BOS,LGA,CAE,BDL,ISP,TPA,FLL,RSW,BUF,ROC,MCO,JAX,PBI,GSO,IAH,DEN,CHS,SFO,DFW,LAX,RDU,PIT,SLC,JFK,ATL,PHF,MSY,MDW,MIA,MEM,STL,ORF,SJU,RIC,DCA,SEA,MSP,PHL,MDT,HPN,BWI,SRQ,MHT,SYR,SDF,BTV,IND,BNA,HOU,SAV,PVD,PWM,PHX}
@attribute Dest {IAD,ATL,DEN,RIC,LGA,MSP,ORD,DTW,EWR,SLC,PIT,BOS,SJU,CLE,DFW,LAX,BDL,FLL,MCO,SFO,MIA,MSY,JFK,PBI,TPA,CHS,JAX,PHF,MEM,MDW,ROC,BUF,ISP,GSO,RDU,ORF,STL,IAH,CAE,RSW,SEA,DCA,PHL,CRW,HPN,BWI,SRQ,MDT,MHT,SYR,SDF,IND,BTV,HOU,SAV,BNA,PVD,PWM,PHX}
@attribute ArrDelay numeric

@data
4,1400,UA,1510.0,IND,IAD,24
4,1410,AA,567.0,ORF,IAD,5
4,1410,UA,122.0,ORD,IAD,20
4,1420,US,352.0,PIT,IAD,10
4,1430,UA,1187.0,IAD,ORF,1
4,1430,AA,338.0,DFW,IAD,84
4,1439,UA,1294.0,ORF,IAD,13
4,1440,UA,1027.0,BTV,IAD,6
4,1444,UA,1149.0,PWM,IAD,232
4,1445,UA,1155.0,BOS,IAD,10
4,1445,UA,283.0,IAD,DEN,18
4,1450,UA,1259.0,MHT,IAD,89
4,1500,UA,1451.0,LGA,IAD,4
4,1500,UA,1463.0,BDL,IAD,18
4,1505,UA,1257.0,BUF,IAD,-1
4,1505,UA,1585.0,EWR,IAD,3
4,1505,UA,1533.0,SYR,IAD,-1
4,1520,UA,344.0,DEN,IAD,28
4,1525,AA,567.0,IAD,DFW,21
4,1534,DL,806.0,ATL,IAD,-6
4,1535,CO,1675.0,IAD,DEN,36
4,1545,PA,560.0,ATL,IAD,0
4,1555,NW,623.0,MEM,IAD,-10
4,1600,US,217.0,IAD,PIT,6
4,1600,UA,1582.0,IAD,LGA,6
4,1600,UA,1288.0,IAD,JFK,0
4,1600,CO,576.0,EWR,IAD,30
4,1600,UA,1446.0,IAD,PWM,7
4,1600,UA,1052.0,IAD,BOS,11
4,1605,UA,1478.0,IAD,ROC,-7
4,1605,UA,1283.0,IAD,CLE,6
4,1605,UA,1554.0,IAD,BDL,-3
4,1605,UA,1405.0,IAD,DTW,-4
4,1610,UA,1022.0,IAD,PHL,7
4,1610,UA,1294.0,IAD,EWR,4
4,1610,UA,1196.0,IAD,PVD,10
4,1610,CO,1768.0,DEN,IAD,-20
4,1615,DL,385.0,IAD,ATL,12
4,1620,UA,1510.0,IAD,PIT,27
4,1620,NW,629.0,IAD,MSP,53
4,1634,DL,932.0,SLC,IAD,40
4,1645,US,232.0,PIT,IAD,14
4,1647,AA,329.0,IAD,ORD,114
4,1650,DL,934.0,ATL,IAD,13
4,1651,UA,1257.0,IAD,BNA,-9
4,1655,UA,247.0,IAD,ORD,60
4,1655,UA,1075.0,IAD,SAV,5
4,1655,UA,1099.0,IAD,IND,3
4,1655,UA,674.0,ORD,IAD,88
4,1700,UA,1533.0,IAD,CHS,-2
4,1700,UA,1027.0,IAD,ATL,-11
4,1700,UA,1451.0,IAD,MCO,12
4,1700,UA,1234.0,MSY,IAD,4
4,1700,UA,1032.0,HOU,IAD,7
4,1705,TW,627.0,IAD,STL,60
4,1705,UA,55.0,IAD,LAX,41
4,1705,UA,1490.0,DFW,IAD,-7
4,1708,AA,1465.0,IAD,DFW,84
4,1710,UA,1463.0,IAD,ORF,4
4,1710,AA,236.0,ORD,IAD,106
4,1713,AA,622.0,DFW,IAD,48
4,1725,TW,63.0,IAD,SFO,98
4,1730,UA,57.0,IAD,SFO,14
4,1731,TW,674.0,STL,IAD,124
4,1740,PA,141.0,IAD,LAX,62
4,1740,NW,732.0,MSP,IAD,39
4,1745,CO,771.0,IAD,EWR,-4
4,1755,UA,1173.0,JFK,IAD,-17
4,1755,UA,1070.0,MIA,IAD,-8
4,1759,UA,1279.0,LGA,IAD,10
4,1800,UA,1068.0,IAD,BOS,161
4,1800,AA,75.0,IAD,LAX,2
4,1805,UA,1235.0,BOS,IAD,18
4,1805,UA,1271.0,PWM,IAD,22
4,1805,DL,249.0,IAD,SLC,25
4,1810,UA,1574.0,IAD,LGA,9
4,1810,UA,1135.0,BDL,IAD,4
4,1810,UA,243.0,IAD,DEN,-3
4,1810,TW,895.0,IAD,LAX,72
4,1815,UA,1591.0,DTW,IAD,-3
4,1815,UA,1015.0,PVD,IAD,5
4,1815,PA,61.0,IAD,MCO,47
4,1819,UA,1479.0,BNA,IAD,-17
4,1820,UA,1001.0,ROC,IAD,5
4,1820,UA,1467.0,EWR,IAD,-12
4,1825,US,199.0,IAD,PIT,-2
4,1825,UA,1425.0,CLE,IAD,3
4,1830,PA,559.0,IAD,ATL,47
4,1830,AA,958.0,SJU,IAD,-4
4,1832,UA,707.0,PHL,IAD,-5
4,1835,UA,1523.0,PIT,IAD,-8
4,1835,UA,1106.0,TPA,IAD,10
4,1845,UA,1095.0,ORF,IAD,-1
4,1845,UA,1278.0,MCO,IAD,6
4,1845,CO,848.0,IAH,IAD,-5
4,1847,UA,90.0,DEN,IAD,6
4,1855,AA,367.0,IAD,DFW,68
4,1910,UA,1066.0,IND,IAD,-9
4,1915,UA,1492.0,SAV,IAD,1
4,1915,DL,1089.0,IAD,ATL,2
4,1917,UA,1028.0,ATL,IAD,4
4,1925,UA,1576.0,CHS,IAD,3
4,1929,NW,175.0,IAD,DTW,7
4,1950,UA,710.0,ORD,IAD,140
4,1954,UA,1077.0,LGA,IAD,1
4,2003,AA,472.0,DFW,IAD,63
4,2010,UA,1279.0,IAD,ORF,41
4,2010,UA,1467.0,IAD,CHS,11
4,2010,CO,897.0,IAD,LAX,53
4,2015,UA,707.0,IAD,ORD,38
4,2015,UA,1559.0,BOS,IAD,146
4,2015,UA,1095.0,IAD,HOU,16
4,2015,UA,1173.0,IAD,MCO,2
4,2020,UA,1591.0,IAD,MSY,26
4,2020,AA,1168.0,ORD,IAD,134
4,2020,UA,1425.0,IAD,MIA,-4
4,2025,UA,1001.0,IAD,BNA,-7
4,2025,UA,1523.0,IAD,IND,24
4,2025,UA,1015.0,IAD,ATL,5
4,2025,UA,1215.0,IAD,TPA,91
4,2026,DL,1496.0,ATL,IAD,-4
4,2030,UA,1429.0,IAD,RDU,11
4,2030,UA,1271.0,IAD,DFW,33
4,2054,TW,664.0,STL,IAD,131
4,2100,AA,97.0,IAD,LAX,130
4,2125,UA,1070.0,IAD,SYR,28
4,2125,UA,1506.0,IAD,ROC,262
4,2125,UA,1032.0,IAD,BTV,25
4,2130,UA,56.0,IAD,EWR,-1
4,2130,NW,1118.0,DTW,IAD,16
4,2130,UA,1278.0,IAD,PVD,33
4,2130,UA,1066.0,IAD,BOS,31
4,2135,UA,1492.0,IAD,PIT,7
4,2135,UA,1576.0,IAD,LGA,18
4,2135,UA,1106.0,IAD,DTW,2
4,2140,UA,1028.0,IAD,PHL,10
4,2140,UA,1572.0,IAD,BUF,10
4,2140,UA,1459.0,IAD,CLE,32
4,2140,UA,30.0,LAX,IAD,48
4,2140,CO,896.0,LAX,IAD,52
4,2145,UA,1490.0,IAD,PWM,10
4,2145,UA,1020.0,IAD,MHT,6
4,2150,UA,1094.0,IAD,BDL,9
4,2155,US,394.0,PIT,IAD,12
4,2218,AA,92.0,LAX,IAD,34
4,2230,UA,16.0,SFO,IAD,16
4,2341,DL,962.0,ATL,IAD,24
5,600,DL,889.0,IAD,ATL,16
5,615,UA,257.0,IAD,DEN,51
5,615,UA,528.0,ORD,IAD,85
5,620,UA,1159.0,PWM,IAD,4
5,625,UA,1409.0,BOS,IAD,10
5,625,UA,1505.0,BNA,IAD,10
5,630,UA,1586.0,IAD,LGA,22
5,630,UA,1085.0,DTW,IAD,-5
5,630,UA,1417.0,BTV,IAD,38
5,630,UA,1515.0,MHT,IAD,21
5,635,UA,1567.0,PVD,IAD,29
5,638,AA,101.0,IAD,DFW,1
5,640,UA,1139.0,BDL,IAD,-22
5,645,UA,264.0,DEN,IAD,-12
5,645,UA,1191.0,LGA,IAD,-2
5,650,UA,1491.0,CLE,IAD,-1
5,650,UA,1153.0,ROC,IAD,0
5,650,UA,1021.0,SYR,IAD,43
5,655,UA,1545.0,BUF,IAD,4
5,655,UA,51.0,EWR,IAD,10
5,700,AA,138.0,DFW,IAD,29
5,700,UA,1169.0,PHL,IAD,6
5,700,AA,309.0,IAD,ORD,10
5,700,CO,698.0,IAD,EWR,-2
5,700,UA,1030.0,MCO,IAD,20
5,705,UA,1129.0,PIT,IAD,2
5,705,TW,629.0,IAD,STL,27
5,715,UA,1178.0,ORF,IAD,9
5,715,UA,16.0,IAD,BOS,14
5,715,UA,1069.0,ATL,IAD,-5
5,725,NW,1441.0,IAD,DTW,-2
5,730,UA,1258.0,HOU,IAD,-9
5,730,UA,50.0,SFO,IAD,-15
5,730,CO,699.0,EWR,IAD,-14
5,735,UA,1264.0,IND,IAD,-11
5,740,UA,52.0,LAX,IAD,-18
5,740,CO,719.0,IAD,IAH,17
5,749,UA,1437.0,CHS,IAD,14
5,750,AA,1143.0,IAD,DFW,15
5,750,DL,231.0,IAD,SLC,37
5,755,UA,1054.0,DFW,IAD,-16
5,800,CO,1094.0,IAH,IAD,-18
5,800,TW,862.0,SFO,IAD,-8
5,800,US,649.0,IAD,PIT,13
5,800,UA,439.0,IAD,ORD,38
5,805,UA,1298.0,RDU,IAD,14
5,810,UA,1527.0,LGA,IAD,26
5,815,TW,894.0,LAX,IAD,0
5,820,AA,971.0,IAD,SJU,-2
5,827,AA,272.0,DFW,IAD,-11
5,830,UA,1417.0,IAD,CHS,43
5,835,NW,160.0,DTW,IAD,0
5,840,UA,1199.0,IAD,ATL,46
5,840,UA,1010.0,MSY,IAD,-4
5,840,UA,1515.0,IAD,RDU,28
5,845,UA,95.0,IAD,LAX,55
5,845,UA,1409.0,IAD,PBI,93
5,845,UA,21.0,IAD,SFO,59
5,845,AA,76.0,LAX,IAD,-8
5,845,US,172.0,PIT,IAD,2
5,850,UA,1021.0,IAD,MSY,39
5,850,UA,1191.0,IAD,MCO,13
5,850,UA,1286.0,IAD,ORF,4
5,855,UA,1159.0,IAD,DFW,47
5,855,UA,1139.0,IAD,TPA,33
5,855,UA,1545.0,IAD,MIA,17
5,855,UA,1165.0,IAD,FLL,14
5,855,UA,1567.0,IAD,BNA,27
5,900,DL,299.0,IAD,ATL,-3
5,900,UA,1169.0,IAD,JAX,14
5,905,UA,1582.0,PHX,IAD,3
5,910,UA,343.0,IAD,DEN,19
5,910,UA,51.0,IAD,SEA,32
5,920,UA,1214.0,BNA,IAD,-11
5,920,AA,77.0,IAD,LAX,21
5,925,UA,1132.0,FLL,IAD,-3
5,927,DL,974.0,SLC,IAD,19
5,930,PA,140.0,LAX,IAD,-12
5,932,AA,1115.0,IAD,ORD,47
5,935,NW,731.0,IAD,MSP,23
5,935,CO,175.0,IAD,DEN,30
5,940,UA,1416.0,IAD,EWR,20
5,940,UA,1069.0,IAD,DTW,19
5,945,UA,1144.0,IAD,ROC,11
5,945,UA,1264.0,IAD,PVD,-1
5,945,UA,1298.0,IAD,BOS,43
5,948,UA,1408.0,MCO,IAD,-6
5,948,AA,290.0,ORD,IAD,76
5,950,UA,1225.0,IAD,PIT,7
5,950,UA,1505.0,IAD,CLE,14
5,950,UA,1428.0,IAD,BDL,11
5,952,UA,1002.0,TPA,IAD,-1
5,955,UA,1560.0,IAD,LGA,13
5,1010,US,172.0,IAD,PHF,10
5,1016,DL,850.0,ATL,IAD,27
5,1042,UA,1014.0,SAV,IAD,128
5,1045,UA,1470.0,CHS,IAD,21
5,1045,UA,184.0,DEN,IAD,6
5,1055,NW,273.0,IAD,DTW,5
5,1100,UA,1584.0,RDU,IAD,8
5,1100,UA,835.0,IAD,ORD,-4
5,1110,UA,59.0,BOS,IAD,44
5,1112,AA,138.0,IAD,ORF,27
5,1114,UA,340.0,ORD,IAD,28
5,1115,UA,1592.0,ORF,IAD,5
5,1115,CO,1256.0,DEN,IAD,-25
5,1135,US,530.0,PHF,IAD,0
5,1140,UA,1535.0,EWR,IAD,4
5,1140,UA,1022.0,DFW,IAD,-8
5,1144,UA,1055.0,PVD,IAD,4
5,1145,CO,684.0,IAD,EWR,20
5,1145,UA,1249.0,LGA,IAD,11
5,1145,UA,1197.0,BDL,IAD,17
5,1145,UA,1427.0,DTW,IAD,7
5,1155,UA,1295.0,ROC,IAD,-5
5,1155,NW,638.0,DTW,IAD,43
5,1200,UA,1145.0,PIT,IAD,50
5,1200,UA,1043.0,CLE,IAD,1
5,1200,UA,1478.0,MSY,IAD,7
5,1205,UA,1125.0,PHL,IAD,8
5,1225,CO,1099.0,IAD,IAH,4
5,1235,UA,1026.0,IAD,BTV,-2
5,1235,UA,285.0,IAD,IND,18
5,1235,UA,1132.0,IAD,PWM,80
5,1235,DL,1017.0,IAD,ATL,15
5,1240,UA,1470.0,IAD,PHL,15
5,1240,UA,1280.0,IAD,BUF,-5
5,1240,UA,1258.0,IAD,BDL,17
5,1240,UA,1420.0,IAD,BOS,-4
5,1240,NW,1084.0,MEM,IAD,2
5,1245,US,530.0,IAD,PIT,7
5,1245,UA,1584.0,IAD,EWR,16
5,1245,UA,1010.0,IAD,MHT,136
5,1245,UA,20.0,SFO,IAD,36
5,1250,UA,1014.0,IAD,SYR,-5
5,1250,AA,1396.0,DFW,IAD,7
5,1255,UA,1592.0,IAD,LGA,10
5,1255,AA,287.0,IAD,DFW,10
5,1255,UA,1446.0,MIA,IAD,1
5,1300,UA,1099.0,PBI,IAD,40
5,1300,UA,1554.0,FLL,IAD,-4
5,1300,UA,56.0,SEA,IAD,6
5,1310,UA,1156.0,MCO,IAD,-4
5,1313,AA,1389.0,IAD,ORD,68
5,1315,UA,1196.0,TPA,IAD,11
5,1315,NW,730.0,MSP,IAD,-6
5,1320,AA,508.0,ORD,IAD,51
5,1322,TW,636.0,STL,IAD,3
5,1325,UA,59.0,IAD,SFO,47
5,1325,CO,1287.0,IAH,IAD,13
5,1325,CO,586.0,DEN,IAD,-22
5,1330,UA,1288.0,JAX,IAD,-4
5,1330,AA,36.0,LAX,IAD,21
5,1331,UA,945.0,IAD,ORD,25
5,1335,CO,860.0,EWR,IAD,-14
5,1335,UA,1249.0,IAD,MCO,26
5,1335,UA,1427.0,IAD,TPA,18
5,1340,UA,191.0,IAD,LAX,13
5,1345,UA,1253.0,BOS,IAD,24
5,1345,UA,1283.0,ATL,IAD,0
5,1345,UA,1043.0,IAD,MSY,50
5,1345,UA,1197.0,IAD,DFW,55
5,1350,UA,1295.0,IAD,MIA,8
5,1355,NW,1169.0,IAD,MEM,34
5,1400,UA,1510.0,IND,IAD,-17
5,1410,UA,122.0,ORD,IAD,2
5,1420,US,352.0,PIT,IAD,0
5,1425,PA,60.0,MCO,IAD,9
5,1430,UA,1187.0,IAD,ORF,18
5,1430,AA,338.0,DFW,IAD,-14
5,1440,UA,1027.0,BTV,IAD,16
5,1444,UA,1149.0,PWM,IAD,102
5,1445,UA,1155.0,BOS,IAD,16
5,1445,UA,283.0,IAD,DEN,0
5,1450,UA,1259.0,MHT,IAD,182
5,1500,UA,1451.0,LGA,IAD,23
5,1500,UA,1463.0,BDL,IAD,19
5,1505,UA,1257.0,BUF,IAD,-3
5,1505,UA,1585.0,EWR,IAD,21
5,1505,UA,1533.0,SYR,IAD,-2
5,1520,UA,344.0,DEN,IAD,12
5,1525,AA,567.0,IAD,DFW,27
5,1534,DL,806.0,ATL,IAD,41
5,1535,CO,1675.0,IAD,DEN,28
5,1545,PA,560.0,ATL,IAD,20
5,1555,NW,623.0,MEM,IAD,-20
5,1600,US,217.0,IAD,PIT,5
5,1600,UA,1582.0,IAD,LGA,10
5,1600,UA,1288.0,IAD,JFK,72
5,1600,UA,1446.0,IAD,PWM,8
5,1600,UA,1052.0,IAD,BOS,31
5,1605,UA,1478.0,IAD,ROC,-1
5,1605,UA,1283.0,IAD,CLE,20
5,1605,UA,1554.0,IAD,BDL,23
5,1605,UA,1405.0,IAD,DTW,20
5,1610,UA,1022.0,IAD,PHL,88
5,1610,UA,1294.0,IAD,EWR,19
5,1610,NW,640.0,DTW,IAD,6
5,1610,UA,1196.0,IAD,PVD,12
5,1610,CO,1768.0,DEN,IAD,-14
5,1615,DL,385.0,IAD,ATL,35
5,1620,UA,1510.0,IAD,PIT,5
5,1620,NW,629.0,IAD,MSP,11
5,1634,DL,932.0,SLC,IAD,-11
5,1645,US,232.0,PIT,IAD,8
5,1647,AA,329.0,IAD,ORD,63
5,1650,DL,934.0,ATL,IAD,35
5,1651,UA,1257.0,IAD,BNA,10
5,1655,UA,247.0,IAD,ORD,31
5,1655,UA,1099.0,IAD,IND,8
5,1655,UA,674.0,ORD,IAD,-1
5,1700,UA,1533.0,IAD,CHS,3
5,1700,UA,1027.0,IAD,ATL,-6
5,1700,UA,1451.0,IAD,MCO,6
5,1700,UA,1234.0,MSY,IAD,-11
5,1705,TW,627.0,IAD,STL,24
5,1705,UA,55.0,IAD,LAX,32
5,1705,UA,1155.0,IAD,PHX,13
5,1705,UA,1490.0,DFW,IAD,9
5,1708,AA,1465.0,IAD,DFW,37
5,1710,UA,1463.0,IAD,ORF,11
5,1710,UA,1149.0,IAD,RDU,10
5,1710,AA,236.0,ORD,IAD,42
5,1713,AA,622.0,DFW,IAD,-2
5,1715,NW,485.0,IAD,DTW,2
5,1725,TW,63.0,IAD,SFO,63
5,1730,CO,847.0,IAD,IAH,27
5,1730,UA,57.0,IAD,SFO,29
5,1731,TW,674.0,STL,IAD,-14
5,1740,NW,732.0,MSP,IAD,11
5,1745,CO,771.0,IAD,EWR,21
5,1755,UA,1173.0,JFK,IAD,77
5,1755,UA,1070.0,MIA,IAD,-12
5,1759,UA,1279.0,LGA,IAD,26
5,1800,UA,1068.0,IAD,BOS,100
5,1800,AA,75.0,IAD,LAX,-1
5,1805,UA,1235.0,BOS,IAD,55
5,1805,UA,1271.0,PWM,IAD,29
5,1805,DL,249.0,IAD,SLC,49
5,1810,UA,1574.0,IAD,LGA,28
5,1810,UA,1135.0,BDL,IAD,28
5,1810,UA,243.0,IAD,DEN,98
5,1810,TW,895.0,IAD,LAX,33
5,1812,NW,1171.0,IAD,MEM,20
5,1815,UA,1591.0,DTW,IAD,8
5,1815,UA,1015.0,PVD,IAD,6
5,1820,UA,1001.0,ROC,IAD,5
5,1820,UA,1467.0,EWR,IAD,20
5,1820,CO,209.0,IAD,DEN,16
5,1825,US,199.0,IAD,PIT,-12
5,1825,UA,1425.0,CLE,IAD,-2
5,1830,PA,559.0,IAD,ATL,77
5,1830,AA,958.0,SJU,IAD,-10
5,1832,UA,707.0,PHL,IAD,44
5,1835,UA,1523.0,PIT,IAD,-6
5,1835,UA,1106.0,TPA,IAD,-2
5,1845,UA,1095.0,ORF,IAD,10
5,1845,UA,1278.0,MCO,IAD,-2
5,1845,CO,848.0,IAH,IAD,-1
5,1847,UA,90.0,DEN,IAD,6
5,1855,AA,367.0,IAD,DFW,4
5,1910,UA,1066.0,IND,IAD,159
5,1915,DL,1089.0,IAD,ATL,43
5,1917,UA,1028.0,ATL,IAD,1
5,1925,UA,1576.0,CHS,IAD,7
5,1929,NW,175.0,IAD,DTW,0
5,1930,UA,1506.0,RDU,IAD,22
5,1950,UA,710.0,ORD,IAD,16
5,1954,UA,1077.0,LGA,IAD,18
5,2003,AA,472.0,DFW,IAD,50
5,2010,UA,1279.0,IAD,ORF,47
5,2010,UA,1467.0,IAD,CHS,69
5,2010,CO,897.0,IAD,LAX,57
5,2015,UA,707.0,IAD,ORD,27
5,2015,UA,1559.0,BOS,IAD,100
5,2015,UA,1095.0,IAD,HOU,37
5,2015,UA,1173.0,IAD,MCO,40
5,2020,AA,1168.0,ORD,IAD,65
5,2020,UA,1425.0,IAD,MIA,28
5,2025,UA,1001.0,IAD,BNA,9
5,2025,UA,1523.0,IAD,IND,12
5,2025,UA,1015.0,IAD,ATL,18
5,2025,UA,1215.0,IAD,TPA,9
5,2026,DL,1496.0,ATL,IAD,-3
5,2030,UA,1271.0,IAD,DFW,45
5,2100,AA,97.0,IAD,LAX,9
5,2125,UA,1070.0,IAD,SYR,28
5,2125,UA,1506.0,IAD,ROC,21
5,2125,UA,1032.0,IAD,BTV,225
5,2130,UA,56.0,IAD,EWR,37
5,2130,NW,1118.0,DTW,IAD,-1
5,2130,UA,1278.0,IAD,PVD,73
5,2130,UA,1066.0,IAD,BOS,121
5,2135,UA,1492.0,IAD,PIT,43
5,2135,UA,1576.0,IAD,LGA,18
5,2135,UA,1106.0,IAD,DTW,2
5,2140,UA,1572.0,IAD,BUF,65
5,2140,UA,1459.0,IAD,CLE,32
5,2140,CO,896.0,LAX,IAD,3
5,2145,UA,1490.0,IAD,PWM,15
5,2145,UA,1020.0,IAD,MHT,0
5,2150,UA,1094.0,IAD,BDL,32
5,2155,US,394.0,PIT,IAD,17
5,2218,AA,92.0,LAX,IAD,-2
5,2230,UA,16.0,SFO,IAD,61
5,2341,DL,962.0,ATL,IAD,20
6,600,DL,889.0,IAD,ATL,3
6,615,UA,257.0,IAD,DEN,184
6,615,UA,528.0,ORD,IAD,13
6,620,UA,1159.0,PWM,IAD,-4
6,625,UA,1409.0,BOS,IAD,31
6,625,UA,1505.0,BNA,IAD,10
6,630,UA,1586.0,IAD,LGA,72
6,630,UA,1085.0,DTW,IAD,-5
6,630,UA,1417.0,BTV,IAD,10
6,630,UA,1515.0,MHT,IAD,20
6,635,UA,1567.0,PVD,IAD,42
6,638,AA,101.0,IAD,DFW,4
6,640,UA,1139.0,BDL,IAD,11
6,645,UA,264.0,DEN,IAD,-11
6,645,UA,1191.0,LGA,IAD,-3
6,650,UA,1491.0,CLE,IAD,3
6,650,UA,1153.0,ROC,IAD,6
6,650,UA,1021.0,SYR,IAD,-2
6,655,UA,1545.0,BUF,IAD,16
